,summary
90,"A Greek comedy about two cousins who find themselves in a city of drugs and crime, with plenty to offer the young man hoping for stardom."
91,"I've been to Australia twice and have seen many movies, but never one quite like this."
92,I've been watching this film for a few days now and it has made me want to cry.
93,"The Seven-Day Adventists, accused of murdering a baby in Australia' TMs Northern Territory during the 1980br /> 1990 period."
94,"It's a film that will leave you in tears, and with Meryl Streep at the helm it is guaranteed to make your heart skip."
95,"I've seen this film a few times, and it was better than expected.<n> It turned out to be worse but still good..."
96,"A brutal, bloody and disturbing psychological thriller set in a gritty Detroit morgue is an excellent example of how to make the most out Of Your Worst Enemy."
97,"This is a film that will leave you scared and wondering what happened to the people who were supposed ""to be safe""."
98,Hatred of A Minute is a horror movie that will have you shaking your head in disbelief.
99,"Cannon Movie Tales One is a pretty good one.<n> Even Nicholas's vanity song, which the prince and princess are chasing themselves into love with (and I find myself singing along to), were all quite funny on purpose..."
