,summary
89,"The French film ""Le Havre"" ('the city of despair) is a strange and bizarre adaptation from the novel by Pierre Harisserel, which was first published in 1962."
90,The film is a disappointment. one of the rare examples in which an equally good book making another similarly bad movie
91,What is the best film you have missed to watch this year?: I think it's a very beautiful and deeply moving piece of work.
92,This is a book that I have been wanting to read for many years.' - Jean-Pierre Houellebecq
93,"The French film La Tete Haute (Standing Tall) is a slow-burning drama about the relationship between two young people, one of them an aspiring actress who has been sent to live with her mother in Paris."
94,"Phillipe Harel, best known for his role as the dim-witted Mr Big in TV's The Thick of It and Peter Sellers on stage (he also plays a police inspector), stars with Robert de Niro."
95,"A young boy from the US has been given a million dollar wish by his Uncle, who happens to be an FBI agent."
96,"I've been hearing a lot of people complaining about this movie, and they are right."
97,"I'm not a big fan of ""first-time"" movies, but this one was good enough to make me want more."
98,I'm not a big fan of Disney movies but this one was good enough to make me wantto go back and watch it again.
99,This is a film that will make you want to run away and hide in your room.br />
100,"Steve Sedahl, the voice of Minnesota's ""Wally and Wally"" television bowling commentary show has died at his home in Minneapolis aged 74."
101,"Patricia Wymer's career has been a bit overshadowed by her role in the cult classic The Young GRADUTORS, but this new set of films from 1969 and 1970 shows she is still an important presence on film screens."
102,"The hot, wild and hedonistic escapades of a Los Angeles hippy couple are the focus in this 1970 romantic comedy from director Patricia Laughlin."
103,"As part of the Drive-in Cult Classics series, we asked film critic and writer David Shrigley to give his thoughts on one or more films from this year's collection."
104,"I've been a fan of the film ""Exit Through The Gift Shop"" since it was released in 2010."
105,"Polish film ""The Artist"", starring Mark Ruffalo and Joanna Lumley has been released on DVD."
106,"The film is a bit of an embarrassment, but it's not as bad or embarrassingly poor that you would think."
107,"Charlie Kaufman's latest film, The Devil Wear... Prada is a savage satire of the entertainment industry that will leave you shaking your head in disbelief."
108,As a young student of TV I was always fascinated by the variety and quality that came fromDiagnosis Murder.
109,This is the first time I have seen Mark Gatiss in a TV role and he'd been playing Steve Coogan for many years so it was good to see him on stage.
110,"I remember watching it on TV when my brother was a child. Van Dyke had an incredible party at the house, and he built that home with his own money..."
111,"I'm not a huge fan of crime shows, but when Dick Van Dyke was on TV and there were no other leads forDiagnosis Murder or The Munsters (I know this is an old saying), it became my favourite show."
112,"Dick Van Dyke, who played Dr. Jack Baio in the US sitcom Community at General Hospital and Diagnosis Murder on BBC1, has died aged 88 after a short illness - his agent confirmed to Newsround"
113,"Murder, Doctors and Diagnose are all being axed by BBC One.' I dont know what to make of it..."
114,What is the best way to watchDiagnosis Murder?<n>br />I can't remember what it was about but I think that if you were a fan of one then all your favourite shows would be in order.
115,"Diagnosis Murder is one of my favourite shows.br />I'm a big fan, but I dont watch it often because its too much like Downton Abbey..."
116,"A film about a young man's struggle to save his mother from the burning of her castle, starring Michael Gielgud and Kenneth Haigh."
117,"The film Saint Joan is playing at the BFI London Film Festival, directed by Preminger Arc."
118,"The film version of Preminger is a very good movie.br />""I've seen it twice and I have to say, the writing in this one has been faultless."""
119,"Jean Seberg, George Bernard Shaw and the late Joan Crawford star in a film adaptation of ""Shaw's The Miser"" about an elderly woman who hires her lawyer to help with legal issues."
120,"The first of George Bernard Shaw's four plays to be adapted for film, this is a bittersweet tale about the joys and sorrows that come with being king."
121,The House That Dripped Blood is one of the best horror films I've ever seen.
122,"The horror movie of the Seventies, The House That Dripped Blood' is a tale that takes place in London and tells how an innocent family (Christopher Lee & Peter Cushing) are brutally murdered by their own son."
123,I've been wanting to see this movie for a while and finally got round the chance.
124,"""The House That Dripped Blood"" is the latest in a long line of horror movies that have been made over and again."
125,The House of Mirth is a horror anthology that has been published by the BBC since 1993.<n>
126,"The horror genre is a fairly new one in the UK, but it's certainly gaining popularity around Europe."
127,"Peter Duffell's latest film is a decent, if not particularly memorable piece of work - but it does have some shortcomings."
128,"Horror anthologies are a staple of the horror film industry, and they have been around for decades."
129,"In the 1970s, British horror director David Lynch made his first feature film and it'd be a good bet that you wouldnt have seen anything quite like him before."
130,"""The House of Horrors"" is a horror movie that has four short stories connected by the same title."
131,The Amicus horror series is a collection of short stories by British authors that were made into films in the 1960s and 70'S.
132,"The latest in a series of six mysteries set around the fictional village and town ""Waxworks"", this spook-tacular outing is based on one by Philip Pullman."
133,"Peter Cushing, Isabella Rossellini and Torben Denholm star in a horror anthology film that tells four different stories about the same thing."
134,"Peter Cushing, the actor who played The Wickerman and many other memorable roles in film over a 50-year career has died at his home on Merseyside aged 74."
135,A writer and his wife are forced to move out of their home after a series the bizarre events that lead them there.
136,"I've been to a few horror festivals over the years, and have seen some pretty great films - but this is one that stands out above all others."
137,"Before the slasher films, before 'The Purge' and even after horror became a global phenomenon with its sequels - there was something very special about this genre."
138,"In the 1970s, British horror films were a big deal and anthology movies like ""Rosemary' "" or even those with serial killer stories such as Alfred Hitchcock did well to get people interested in watching them."
139,"The first of the new series from Amicus, a British horror film company that was part-owned by MGM and which later became known as Warner Bros."
140,"The House that Dripped Blood is a horror anthology film, directed by Peter Duffel (The Woman in Black), starring Tom Hiddleston and Olivia Colman."
141,"I've been meaning to write about this movie for a while now, but it has taken me so long because of all the other stuff going on in my life."
142,"A beautiful print of a horror movie for just £1.25, with the director's notes and some nice extras on top..."
143,"The Blair Witch Project is a classic horror movie, and one of the best ever made.br />"
144,"This is a film that I've seen many times over the years, and it still gives me chills."
145,"A horror film set in a small town, with the residents being stalked by different characters from their own works."
146,A horror film about a serial killer who is sent to the home of an infamous TV psychic.
147,"Peter Cushing, the author of The Lord OfThe Rings and X-Men films is now living in London."
148,"The Sweet Amicus is a horror anthology, with 3 stories and fantastic performances!<n> This was the perfect way to start off your day."
149,"'blood-n' guts, a horror film set in the 1980s and based on an actual incident which happened when two children were killed by their mother at her home is one of those films that will leave you wondering what went wrong."
150,I watched Mukhsin on Sunday night and it was a really good movie.br />
151,"In our series of letters from Pakistani journalists, film-maker and columnist Farai Sevenzo looks at two movies that have been making waves in the country."
152,The Girl with the Dragon Tattoo is a movie that's not afraid to break down some of Malaysia and its culture.
153,"A young girl's first encounter with love in Muk Orked, a Malaysian film by Yasmin Ahmad that is also her debut as an adult director."
154,The film is about a boy who moves to Italy with his family after the death of their father.
155,"The film ""Couples Retreat"" is a romantic comedy about two people who are having difficulties in their marriage."
156,"The Italian film ""Casomai Allegri"" ('The Marriage of the Holy Ghost) is one to watch out for at this year’s Venice Film Festival, where it will be competing with other movies about marriage."
157,"The film ""Life"" is a nice surprise for the typical wedding guests.br />The director, Fabio Voloin - who has been in TV and radio since his childhood but never on screen until now: he was born into an affluent family from Milan-based parents with very good education; it's also one of those movies that makes you feel like your life could be better if only there were more people to watch them!"
158,"I love this movie, it's a dream come true for me.<n> The film is very good and gives you the option to choose what kind of life that will be your best one..."
159,"All photographs by Paulo Duarte.br /> TRANSCRIPT: ""CASOMAI promised"""
160,"The Italian film La Dolce Vita, starring Marcello Mastroianni and directed by Vittorio De Sica is a classic of the cinema."
161,The film is a very interesting reflections of the couples that will come to be in this dangerous and paradoxical world
162,"I'm not a movie fan, but when my wife and daughter went to see Casomai - the latest film by Lars Von Trier (Dogma) in Denmark they were so impressed with it that she asked me if we could watch more than three hours of footage."
163,"I am writing this article because a couple is changing, and it isn't special or something that you will want to know about."
164,A romantic comedy about a Hollywood star who falls in love with an unknown woman while he is still married to his first wife.
165,"I'm wondering if anyone has seen the film ""The Man Who Knew Too Much"" or knows anything about it."
166,"I'm wondering what happened to this woman.br />I watched the movie and it was very strange, she had a crush on someone else who wasnt her husband but then he opened his door when they were at home..."
167,"This is a very sweet film, with some great acting.<n> The story of Jim's life and how he came to be the man that we all know today!"
168,"Slovenian philosopher i'ek, who has been described as ""the most bizarre man in the world"" by Newsweek magazine and is known for his extreme views on everything from sexuality to war - gives a lecture at London University."
169,"A film festival review of the latest from Sophie Fiennes.<n>br /> Filmed in Slovenia, it's a celebration and exploration by one-time students at Oxford University - Ralph Zizek (the brother to Joseph) who is now an expert on cinema theory with his sister Slavoj Lacanian..."
170,"I'm not sure if this is a good or bad thing but it does seem to me that the only way for any film, whether positive and negative (or both), which claims anything of truth about psychology will be accepted by anyone who watches them are those films in whose title they have been named."
171,"The BBC has released a list of the best films made by European directors, with some surprising inclusions."
172,Slovenian film director and philosopher Genaro Zizek has made a compelling documentary about the meaning of cinema.
173,"The idea of a critic writing an essay on the movies is something that's often taken for granted, but it can be dangerous."
174,"I'm not a fan of psycho thrillers, but this one is pretty good.br />"
175,"The author of this theory is not the person who wrote it.br /> This book was written by a man named Ziszek, and he'd been trying to get his theories heard for years before finally getting aroundto publishing them in an article called ""The Fall""."
176,"The film critic and author Slavoj Zizek, who has written more than 20 books on philosophy of cinema - including the new ""Philosophy Of Film"" series for BBC Two's One Show (June-July 2013) is in London this week to discuss his latest book: How To Be A Good Man."
177,"In his new film, The Man Who Ate His Wife (aka: A Brief History of Seven Killings), British director David M. Bates explores the relationship between man and woman in a world where women are increasingly seen as less important than men - or at least not to be taken seriously enough by them"
178,"The film is a bit like watching Freud in action.' Zizek, the Austrian psychiatrist and scholar who has become an icon of cinema-making - often with his own TV series on CBBC (the BBC World Service) ), delivers some rather bizarre interpretations..."
179,"Psycho is a movie, but not as much of one.br /> I'm sure he doesn t mean to spoil them for you!"
180,"The film is a riot of colour, nudity and laughter as workers in China make Mardi Gras beads for the New Orleans Saints."
181,The story of how a Chinese factory makes Mardi Gras beads is told in an entertaining and eye-opening way.
182,The film is a stunning indictment of the way Americans buy their necklaces from China.br />
183,"The Chinese New Year is a celebration of the ordinary, but it's also an opportunity for social commentary on how people are affected by global economic changes."
184,"The film is a celebration of the global reach and diversity that exists in our world.<n> """
185,"I've been meaning to write about this film for a while now, but couldnt find the time."
186,I'm a film buff and have never been one to follow trends - but this documentary made me think again.
187,The film: Mardi Gras in China was a good way of showing the world as we can get to see it.
188,This week I'm going to be talking about a movie that shows how Americans and Chinese people have much in common but are not even aware of the influence each society has on one another.
189,"Love of Sea is a movie that I wish had been made more often, because it would have given me something to be proud about."
190,How do you spoil a political thriller about the mayor of New York City?<n> The Mayor is Al Pacino's first film since his Oscar-winning performance in Scent Of A Woman.
191,The Mayor is a film that has the feel of an old fashioned mafia caper with Al Pacino playing one and John Cusack as another.
192,"The Godfather: Part II is a very good movie.br />Its not the most politically charged film I've seen in years, but it does have some interesting moments and its worth watching for those who are interested or just want to see what happened on that fateful day when all hell broke loose at New York City station"
193,"The final film of Al Pacino's career, this is a classic.<n> A story about father-son friendships and corruption with an emphasis on the family side - it has all that you could want from one movie!"
194,"With the release of The Godfather Part II on Blu-ray, we take a look back at some other movies that were nominated for an Academy Award."
195,"Al Pacino is back in a role that's as much about corruption and power dynamics among politicians, city officials or even judges than it has been for the last few decades."
196,"I am not a big fan of car chases but this film is so intense and complex that it made me want to go back in time, take another look at the plot (and see if there are any surprises), re-watch some parts again."
197,"I'm not a big fan of the Hollywood system, and this is one film that shows it to be just as bad."
198,"The film version of the novel by Michael Connelly, which tells a story about an ex-mayor who is sent to prison for corruption after his son's murder in Brooklyn (played with some deft understatement) has been shot and released."
199,"In the summer of 1996, Brooklyn was rocked by a deadly shootout between two undercover police officers and members from New York City's notorious Mafia, known as ""The Family""."
