,summary
36,Wes Craven' br /> latest film Red Eye is a fast paced thriller about two people who meet on an aeroplane and soon find themselves in the middle of something very dangerous.
37,"Wes Craven', who directed the original Red Eye and Nightmare on Elm Street is back with his latest film."
38,"Cillian Murphy, Rachel McAdams and Jessica Lange star in Red Eye.<n> I hope that more people will see this film because it is a great example of how to make an excellent horror movie without being too scared or afraid!"
39,"Cillian Murphy and Rachel McAdams star in the thriller ""Revolutionary Road"", which tells of a plane full Of People being lured into an assassination plot."
40,"The movie is called ""Birds of a Feather"" and it's about Lisa who has to switch rooms with an assassin."
41,"The plane is in the air, and two people are sitting together on it - a young couple who have just got engaged."
42,"The plot of this movie is pretty good, but it's not a great story.br />"
43,"Jack Keefe is a private investigator who has been hired by the head of an international crime syndicate to find and convict his former boss, whose murder he was planning."
44,"I've been a fan of the Coen Brothers for years, and they always seem to deliver something special."
45,"I will not give anything away about the movie, but suffice it to say that this is a great plot and action thriller with some shocking violence."
46,"I'm Lisa Reisert and this is my review of Red Eye.br />I got into the movie because it was on TV at night time when we were in school, but then later that day after class started me off to go watch a film so why not?"
47,Hotel Atrendants is a great movie.<n> The flight 5 was very clever and important to the story but it only lasted for about 10 minutes so we need more of that in future movies
48,"The new movie from Wes Craven called 21'Scream is out this weekend and it stars Rachel McAdams, Cillian Murphy."
49,"Jack Ripner., Cillian Murphy and Rachel McAdams in a scene from ""The Secrete Ripper""."
50,"Wes Craven'br /> latest film, The Ghost Writer (which he also wrote), is a pretty good movie."
51,"I have just read an article in the Israeli newspaper Haaretz about a film by Swiss director Michel Bouzaglo, 'Distortion' (which is not yet available on DVD), and it has caused me to write this letter."
52,"Israeli director Ofir To's film Distortion is a haunting commentary on the political manipulation of time and space, where everyone lives ""on edge"" in an apartment block or restaurant."
53,The film is a dramatic account of the events leading up to and following an attack on one's own home by Palestinian militants in Jerusalem.
54,"I've been meaning to watch this film for a while now, and it just so happens that the director of said movie is from Israel."
55,"The film is a beautiful and moving account of the Japanese colonial brides who were sent to Hawaii in 19th Century, but few ever returned."
56,"A beautiful silent film about a young Japanese woman who marries an American man, based on real events."
57,A very good drama about the life of Thomas Jefferson.<n>... and a bit too much sexy for my taste
58,"Youkioh's latest film is This Kohgin Island, a historical drama set on the island of Big Islands."
59,"I'm not a big fan of sentimentality, but this film made me shed some tears."
60,The movie Just Bride is a romantic comedy about two young people who meet on the internet and fall in love with each other.
61,"The film is a tale of two men, one an orphan and the other his father who must raise him."
62,"Time travel is a fascinating subject and this movie did an excellent job of exploring it.<n> This was the best time-travel film I've seen in years, so congratulations to director Timur Bekmambetov for making such good movies!"
63,"""Burned at the Stake"" is a horror film starring Anne Swift that was released in 1692 on cable."
64,The Good Witch of the North is a witch movie that was made in 17th Century.<n>
65,Ever wondered what it was like to be a scientist who discovered an infectious disease that could kill the entire population of Russia?
66,The Déminated Man is a film that I have seen and it was quite good.<n>
67,"A B-movie with a difference. - The Toxic Avenger is rated PG-13 for thematic elements, some suggestive material and language"
68,A man who has been working in a remote part of Africa for more than 30 years is about to be killed by his own people.
69,"This is a good film, I'm glad to see that Peter Weller has returned after his absence from the big screen."
70,"I want to thank you all for the wonderful comments and help that was given me in finding a copy of ""The Legend Of The Eagle"" which had been missing since 1974 when it first came out."
71,This is a very special movie for me.br />I have been watching this film all my life and I can't believe it has come to an end...
72,I'm a huge fan of the film The Lion King.<n>...and now you can buy it on DVD!
73,I'm writing to you all because of the comments on your blog about how much this film means and what a big part it played in my life.
74,"I'm a fan of the Disney movies and have been looking for this one.<n> The story was only about two hours long but it had so much heart, emotion..."
75,My son has seen this movie many times and he is a big fan of it.<n> Is there any way you can help me get my child to see the film Legend Of The Boy Who Loved Me?
76,"I remember seeing this movie when it was shown in the US.br />I've been looking to find out more about how Disney made The Little Mermaid, and what happened with Ariel after she became a mermaid..."
77,What was your experience going to the cinema in those days? I'm surprised that this short film is an opening for a Disney TV series.
78,"This is a great movie, I'm sure it will be watched by many.<n> He gets to live the way he always wanted..."
79,"This is a movie that I have seen many times and still remember.'Cause it was so sad, but also had some funny moments"
80,"This is a video of my son running around with an eagle.<n> I remember this boy and his sister going into the wilderness, they were scared to death but then their mother came out..."
81,"It's been called the greatest film ever made about a werewolf.br />""Fury of The Wolfman,"" released in 1972, is considered by many to be one and only great Spanish surrealist movie, but it has never really caught on among those who have seen or read any reviews that compare its work with other works from Spain such as ""Lemme de la ville""."
82,"I saw this movie in the cinema on a Friday night and it was so bad, even by badly dubbed Horror film standards."
83,"This is a very rare and interesting find, it was shot in Spain back during the 1970s."
84,"The Fury of the devil Wolfman is a very good film that has some really funny and interesting scenes, music or if you like Looney Tunes then this movie will be quite entertaining for your family!"
85,"Jane the cartoon heroine is back in a new film, this time as an aid worker helping Nazi troops during World War Two."
86,"Hanna's War is a film about the Holocaust and how it affects an ordinary Hungarian girl, played by Herta Marton."
87,Hanna's War with MaruS Detmerschka is a film about the true story of an American girl who fought against Nazi Germany in World war Two.
88,Detchka is a film that i have seen many times and it's always good to see something new.
89,"This is a film about the life of Anne Frank, who lived in Nazi-occupied Amsterdam during World War Two."
90,This is one of those movies that you just want to see again and over the years it's become a classic.
91,"Big Friendly Giant is one of those movies that you just can't get enough. Even if it was made in the 90s, I think we would all agree this movie has a lot to say about how Hollywood feels today but not everyone will like what they see or hear..."
92,The Privates is a documentary about the last days of World War Two and it'll leave you wanting more.
93,I'm a big fan of movies about heavy water and this is one that fits the bill.
94,The story of the heavy water struggle in Norway during World War II is told through a seriesof short films made by Norwegians and later released on American video.
95,"Zinn, a small reactor built at Oak Ridge in 1947 to test nuclear materials for use as fuel during World War II and later used by the US Department of Energy's Lawrence Livermore National Laboratory (LRL), is now closed."
96,"One of the most memorable moments in WB's long and varied history came when a flea, played by Elmer Fudd (the late actor Burt Lancaster), blew up his pet dog with an explosive fuse."
97,"This is one of my all-time favourite cartoons.<n> The poor pooch reacts to the flea's threat like a dog reacting in pain, but it doesn br />"
98,"Bob Clampett's 'An Itch in Time, a surreal comedy about an itching dog and the flea that eats it is at The Showroom until 23 March."
99,"One of the most famous cartoon characters in history, Elmer Fudd has been portrayed by a number (many) different artists over his career but one character stands out to me."
