,summary
84,"Rock solid giallo, a classic of the Italian crime genre.<n> The wife is Lisa (Luis Sharif) and she knows her husband arranged for his death to get insurance money on their marriage."""
85,"This is the best TV show I have ever seen.<n> The funniest episode was when a man in his 70s asked Graham Norton to marry him, and he said ""no""."
86,The film Artemisia is a shame because it shows the side of art that isn't shown in films about women.
87,"I'm not a big fan of Greek films, but this one has made me want to go back and watch more."
88,"I've been watching the film Artemisia, starring Antonio Banderas and Eva Longoria.br />"
89,The film is a fascinating insight into the world of Italian art and its history.br />
90,"I've never seen a Tassi film but this one was pretty good. Dialogues in these movie are dreadful and we almost dig into painting penises,"
91,"This is a film about the life of fashion designer Artemisia Gentileschi, who was known for her designs which were worn by celebrities such as Audrey Hepburn and Grace Kelly."
92,"Rory's (David Spade) life is a bit up and down, but he does have some friends who are more interesting than the ones that were his closest."
93,"John Ritter, star of the sitcom The Big Bang Theory has died at his home in Los Angeles aged 83."
94,The Exes was one of the best new shows on TV in its first season.br />
95,"I'm not a huge fan of the show, but it was one my friends and family watched together."
96,"I have been watching the TV show ""Bridget Jones's Baby"" every single day for two weeks now and it is so funny."
97,"John Ritter, Kerry Washington and C.J are among the stars who have died in a car crash on Sunday night at age 63"
98,"John Ritter, best known for his role as Ned Flanders in the long-running US sitcom Simple Rules has died at age 83."
99,I've been watching The Thick of It for the last few months and it is one my all time favourite shows.
100,I have been a fan of the series for many years and it is one my favourite shows.
101,"Rory's life is not as bad now, but he still has a lot of problems..."
102,I'm a big fan of the rules show.<n> ))....and i hope it continues to air until its ends
103,"I never thought any of it was a good watch. It reminded me, however... and this is something that many families are struggling with at the moment - no matter how hard you try or what your circumstances may be there's always someone out to help"
104,I am a big fan of family sitcoms and this is one that has been on my list to watch for the last few months.
105,"As the new series of 8 Three Simple Rules begins, BBC One's Rebecca Hobson looks back at her favourite sitcom from 2003."
106,"It's a film that has been described as ""the greatest farce ever made"", and it was directed by Ealing Studios legend Sir Terence Rattigan."
107,"The only thing that makes this farce so good is the fact it's based on a real-life story, with its own cast and subplot."
108,"Liza Moore is one of the most famous actresses in Hollywood, but she's also a drunk!"
109,"This week I'm going to be looking at one of my all-time favourite films, Cabaret."
110,"It's a classic of British stage, and one that has been performed by many actors over the years."
111,"Dudley Moore, who died in 2011, was best known for his role as a spoiled gangster's father on the hit British sitcom The Six Million Dollar Man."
112,"A simple story about a young man who has to make some tough decisions in order for him and his family (and the rest of us)to grow up, Arthur is an Oscar-nominated comedy that's also one you will want your popcorn buttered."
113,"Sir John Hurt plays the snobbish father of a Who drummer in this comedy about two wealthy, but diffident fathers."
114,"I've been doing this for a while now, and it seems to me that the best way of measuring film greatness is by how many times you have seen one."
115,The film Arthur Bach is being released in the UK on Friday and I'm very happy to be ablebr /> )to share some of my personal memories about two characters who were both real life friends.
116,Arthur is a comedy about an ageing rich man who decides to take on the world by opening his own restaurant.
117,"Dudley Moore is one of the best actors I've ever seen, and his performance in Arthur Bach was a highlight for me as an Oscar nominee."
118,I've been a fan of this film for many years and have to say it is one the best comedies ever made.
119,Arthur is a romantic comedy that has entertained me for many years and I still remember the first time we saw it on TV in 1965.
120,Dudley Moore and Peter Cook star in a comedy about two misfits who team up to try out for the US version of 'The Six Million Dollar Man'.
121,"I've been watching the film Arthur and his friends for many years now, they are some of my favourite films."
122,I've been a fan of Arthurian legend Dudley Moore since he was in the TV series The Adventures OfArthur.
123,"A classic of British cinema, Judge Miller is a comedy about the relationship between two very different types - Sir Arthur Moore's wealthy but non-fatherly son Dudley and his aristocratic judge father (John Gielgud) who are both cowboys in America."
124,Arthur is a spoilt rich brat who finds love and falls in with the poor waitress (Liza Minnelli) of his dreams.
125,"It's been almost 30 years since the release of Arthurian Legend, but it is still one my all-time favourite movies."
126,"""Arthur doesn't storm"" is a comedy about two misfit teenagers who are thrown together when they go on an adventure in the West."
127,"Arthur, starring Dudley Moore and Liza Minnelli is on Blu-ray now from Shout!."
128,"This is a film that will make you laugh, cry and think.<n> this movie has been viewed more than 10 million times on YouTube"
129,"Oscar-winning director FW F Fitzgerald's classic about a poet who moves to New York and falls in love with the daughter of his old friend, Grandma Bach (Geraldine Elliott), is released on DVD."
130,"The film version of Arthur's Boy is a fizzy, sugary affair that never loses its charm."
131,"Dudley Moore is a fantastic film star, but this movie could have been much better.<n> The Bride and the Wedding"
132,I'm not sure if you know this but my brother and his family went to see the movie The Lion King.
133,"""Arthur Bach"" is one of those films that you just have to see.br />"
134,"The Big Lebowski is one of the most famous movies in history and its a great example that you don't have to be rich or powerful, but just plain daft."
135,"This is a movie that will make you cry, it's an Oscar winner and one of the best movies I have ever seen."
136,"A true story of childhood abuse and drug addiction, starring Mark Antwone Fisher as a young man who is counseled by his father (played with great care in the film) to rise above it all."
137,Some of the best movies that are based on real life and have made us think about how important it is to help others.
138,"A true story about a young man who is sent back to his foster home after an outburst against the navy, and finds himself in contact with another troubled individual."
139,"The film Antwone is a fine portrait of the troubled young man, at this point in his suffering and turmoil with an angle that Derek Luke has so much camera control over."
140,I have been watching the movie Antwone & Ashley and it has made me think about my own adoption history.
141,"The film Antwone debuts in cinemas on Friday, starring Michael Fassbender as a young man who is forced to leave his home town of New Era because he's black."
142,"A moving and inspiring documentary about a young black man who was abandoned by his mother at the age of two, growing up in an all-white suburb on Staten Island."
143,"This is a movie that I have been wanting to see for years.br />I went with my friend who has seen it before and he said this was the best film she had ever watched in her life,"
144,"I'm not a big fan of movies about foster children, they are often too complicated and involve so much detail that it can be hard to know what is going on."
145,"I've seen this movie a few times, and it always hits me hard. (The story is based on the life of August Fisher),"
146,"""The most painful thing in life is the risk of remaining tight"" - Goethe.br />"
147,"I'm a huge Denzel Washington fan.<n> The most alert and tearful moment is when he meets his mother, who was taken away from at 2 years old"
148,"I have to say that Denzel Washington's directorial debut, ANTWONE FISHER is one of the best movies this year."
149,"What a great film it is, Antwone Fisher and the Navy Day.<n> The story of an African American man who was born into poverty in New York City after his mother died from cancer has been told through two films - Civil War Glory by Boyz II Men (which won Best Picture at last year's Oscars)and Training day: A Black Man’sa Lawyer on Broadway"
150,"I'm not sure if this is the best film Denzel Washington has ever made, but it certainly deserves to be."
151,This is a movie that will make you think twice before going to see someone with mental health problems.
152,The Equalizer is a film that tells the true story of an elite private school in Washington DC where children are taught to be obedient and controlled by their parents.
153,"I think that ""Good Will Hunting"" is a powerful film, and it's good to see another black actress in the spotlight."
154,I saw this movie on my birthday and it was the best thing that happened to me.<n>
155,"Denzel Washington has been one of the most successful actors in Hollywood over his career.' He is a great actor but he also shows us that you don t have to be an A-list star for it not only happen,you can do some really good acting too!"
156,The film Anne Fisher is a classic example of the American dream being fulfilled.br />
157,"I went to see Denzel Washington's directorial debut with a mixture of trepidation, and excitement."
158,I'm not a big fan of violence but this film did manage to do that.br />
159,"Denzel Washington's directorial debut, the true story of a young black man who was born to play and whose life is changed when he meets his father in World War II - Bronx Tale Antwone Bevington (Washington) has been raised by an alcoholic mother."
160,"The film is a great story, but the MPAA has not given it enough attention.<n>"
161,I have been watching this movie for the last two years and it has made me cry so much.
162,"A bittersweet Vietnam-era drama starring Denzel Washington and Luke Wilson, ""Anne Fisher"" is a touching tribute to the sacrifices of those who served."
163,"The new film ""Men of Honor"" is a stirring account, based on the experiences and trials that led to one its sailors being killed by another sailor."
164,The Birth of a Nation is an inspiring story about how racism affects our lives and the importance to keep ourselves aware.
165,The four women in this drama are all very different from each other and the fact they have to work together is a refreshing change.
166,"I'm not sure why this is called ""Mistresses"", but it turns out that the title of a new ITV drama has to do with fertility."
167,"I'm not a huge fan of ""Smallville"" but when the show was announced to be moving from NBC back into its regular timeslot, and with it came an opportunity for me (a self-proclaimed small screen cynic) who had been following this series since day one."
168,The women in this drama are all very relatable and believable.br /> Excerpts from the review by Katie Roden:
169,I'm not a huge fan of drama but this is one that makes me want to watch more!
170,"Alain Corneau's ""Police Python 357"" is a tense and atmospheric thriller about two police officers who are involved in an unusual case when one of them kills his lover."
171,The French film 'Le Havre' (The Wolf of Wall Street) is one the best movies ever made.
172,"A murder mystery set in the French capital, Paris.<n> The ending is very good and I would recommend it to anyone who loves crime dramas or romantic comedies..."
173,"Vipul Shah's second film WAQT, starring Aditi Rao Hydari and Akkineni Srinivas in the lead roles is a disappointing follow-up to his last release AAHEN."
174,I think this movie could have been better if director Vipul Shah had not used vulgarity in the film.
175,"Bollywood's latest release 'Waqt: The Official Hindi Version of the Oscar-winning film, written and directed by Vipul Amrutlal Shah."
176,I'm not a big fan of this movie but i can say that it is one the best movies in my opinion.
177,"The movie is a very good film. I don't care what people say about this title, it has been written well and the story was interesting to watch out for!"
178,"Aditya Shah's directorial debut is a brilliant movie, it has the perfect cast of Akshay Kumar and Amitabh Bachchan as father-son relationships in an Indian film."
179,"In our series of letters from Indian journalists, film critic and columnist Sudhir Chaudhary looks at the difference between ""Bollywood"" movies made in India's national capital city Delhi."
180,"Aat Kapaishdia is a romantic comedy film starring Varun Dhawan, Kriti Sanon and Parineeti Chopra."
181,"I am not sure if this is the first time that a French film has been given an Oscar nomination, but it seems to be something of which there are few."
182,"A Scottish farce set in the 18th Century, St Ives is a comedy about an orphan who tries to find his way back into society after being mistaken for another man."
183,"A romantic drama set in the French revolution, this is a film that will have you falling over!"
184,"All dogs go to Heaven is a family adventure film starring Bert Reynolds as Charlie, who travels from the USA with his dog Snoopy on an epic mission across America in search of love."
185,"Charlie and the Chocolate Factory is one of my all time fav films.br /> It's a tale about an orphan who moves to America with his father, but when he meets some very special people there will be no turning back for him!"
186,"I've been watching this movie for the past few weeks, and it is my first time to watch a film that was not just another action or comedy but also an emotional story about how we all experience life in our own way."
187,"All Dogs To Go Heaven is rated PG for thematic elements, violence and some sensuality.br />"
188,All Dogs Go To Heaven and Charlie's Angels: Full Throttle are two of my all-time favourite animated movies.
189,Dom the Destroyer is one of those movies that you just want to see again and over time.
190,"The Big Friendly Giant, the first of Don Bluth's films to be released in animation (and his last), is a delightful little tale about two young African-American dogs who are raised by their grandmother and adopted into an orphanage."
191,Charlie and the Chocolate Factory is one of my favourite movies.<n> This movie has always been a tearjerker for me but i think that if you hadn't be small then it would not have worked as well because I am into animated films
192,"Charlie and the Chocolate Factory is one of my favourite films.br />I'm not a big fan (and I don""t think it should be)of animation but this film has made me want to watch moreAnimations!"
193,"Charlie B.'s best friend Anne-Marie is the star of this cartoon and she has a secret life as an orphan who uses her ""best"" dog to help him in his scam on Earth, but can he save it all?"
194,"This is a film that I've been wanting to see for years.<n> this movie was my first exposure, and it has stayed with me ever since..."
195,"The Amazing World of Spider-Man is a very good movie.br />I'm not sure if this will be the last time I see it, but my friend and i went to watch one on Friday night at school..."
196,All images are copyrighted.<n>br />I love this movie and I'm so glad it is coming back to the big screen!
197,"All Dogs Go to Heaven is a musical film about the friendship between two dogs, one of which has been orphaned."
198,"If you like a movie, then it's probably because of the story or some other reason."
199,"Judith Barsi, star of the animated movie The Good Dinosaur and Dom DeLuise who played her husband in it have died at their home near Los Angeles."
