,summary
147,"A film about a homeless man who makes his living singing in the streets of Belfast.<n> The story is told through two main characters, one an alcoholic and self-described ""baddie"" whose life spirals out from under him; another - Strumpet himself (played by Michael Sheen) has no interest or ambition but does care to help them get off on their own..."
148,"This is a good film, but not great. I didn't know the director was St-Cloud MN and whenever it been filmed from an area where this were made"
149,"I watched this film last night and it was so bad that when you think about how awful the plot is, then what do we expect from a 1980s movie?"
150,"Matt Damon has been spotted in the film The Great Gatsby, playing a young man who is drawn into an international crime ring."
151,"The film is a bit of an exercise in futility, with the director (and star) unable to make any sense out there."
152,"It's been almost 40 years since the release of ""Terms Of Endearment"", and many people will remember it as one that made them run to see their local cinema."
153,"The film is a mess. and the ending leaves you more or less with no real plot, so it's not really worth watching"
154,"Vincente Minelli's The Best Years of Our Lives, starring Frank Sinatra and Anne MacClane is a disappointing film."
155,After You've Gone is a screwball comedy about the ins and out of relationships that can be surprisingly entertaining.
156,"I'm not sure why this is even being released in the US, but it seems like a waste of time to me."
157,"I'm not a big fan of crime comedies, but ""The Masked Singer"" is one that should be banned from my local cinema."
158,"I'm not a big fan of movies that are censored, but this one was so bad it almost made me vomit."
159,I saw this movie on Saturday night and it was so bad that i couldn't believe how stupid the plot of said film were.
160,Last Night is a movie I have been wanting to see since the day it was advertised on TV.
161,I'm not a big fan of Spice Girls but this film is so bad that it makes me want to go and see them all over again.
162,This was a movie that I would have watched again if it had been any other film.<n>
163,"This movie was very disappointing.<n> I would not recommend this film to anyone, especially if they are into comedy or action movies!"
164,"I'm not sure what it is about this film, but there was a scene in the movie where one of Jack Black and Diane Keaton were having sex."
165,"This is the best video of MVC2 ever.<n> Beat Eht get me wrong, thisis fun and you do not win that match either..."
166,"Warren Beatty is back in the spotlight with a new film called The Lion King, and he's not messing around."
167,The film is based on the true story of a gorilla who was rescued from an Indian tiger trap in 1975.
168,"One of the most notorious serial killers in history, Anders Behring Breivik has been found dead at his home after a shootout with police."
169,"I'm not a horror fan, but this movie made me want to run away and die."
170,"In the spirit of Halloween, and to celebrate this year's release by Italian distributor Alfredo Leone (aka ""the devil""), we have put together a list for you all..."
171,"I've seen this movie a few times and it is really bad.br />I watched the film on Friday night at my friend Amanda Pays house in London, she said that we should see more of these movies because they are so awful but not me (because there arent any)."
172,"I watched the film ""Why We Do What we do"" and it was a bit of an eye-opener."
173,"When I watch a documentary that is vaguely science-based,I expect not to be shown the latest discoveries in particle physics."
174,I'm not a big fan of movies where the lead actor is over 70 but this was one that did.
175,"A film about love, ageing and the search for meaning in life is a tricky one to pull off."
176,"Clint Eastwood's latest film, The Good Wife (out in the US on Friday), is a romantic comedy about two men who meet while driving through Sunset Canyon and fall for each other."
177,"I'm not a big fan of ""Gran Torino"", but it was so bad that when the film came out on DVD and Blu-ray later this year (it wasn nixed in Canada), my interest waned."
178,"The film is a farce, it's not funny and its almost like the director has no idea what he wants to do with his movie."
179,"One star for the ""plot"".<n> Watch scenes where she also tells her friend about 'first times, but still not great'."
180,"The film is a love story between two young German girls, Anja Schte and Lolita Beart."
181,"I have seen this movie over and again, it is like watching a piece of rubbish. This film was so bad that when the director left to make another one he had no choice but not only leave his job behind him (he also lost all my money) - now what do you expect me from someone who has watched more than 100 movies?"
182,"A tale of a young man's dream to find out what is going on at an old mental hospital, ""Hell-born"" and the story behind it are both bad movies."
183,From 1 to 2 is a horror movie that's so bad it almost makes you want not go see the film at all.
184,"A doctor (Bruce Campbell) is sent to a psychiatric hospital by the government, where he meets an inmate who has been captured and brought back into society."
185,"Hellborn is a slow, dreary horror film which doesn't have much going for it but at the same time I totally enjoyed some of its elements."
186,"I'm not sure if this is the first time that a horror film has been made with CGI, but it seems to be something of an annual occurrence."
187,The film is a horror that will leave you wondering what happened to the patients and how they got there.
188,A horror comedy about a suburban family who are taken hostage by an evil serial killer.<n> I was fooled to rent this movie because its impressive cover...
189,"If you're planning on going to see this movie, don t! I think the plot was all weak and there may be no screenwriters with any hope of making it REAL."
190,Devil's Bishop is a horror film released in the United States on DVD and Blu-ray by Dimension Films.
191,The Fault in Our Stars is out now on DVD and Blu-ray.<n>...and I'm not the only one!
192,"I'm not a big fan of exorcisms, but this movie was pretty good at the beginning."
193,"If there was a movie that could win an Oscar it would be this.br />I'm not even going to waste more words on the film, but here are some of my favourite things about its making:"
194,This is the final Wrestlemania review from me before I move on to my next wrestling blog.
195,"I'm not sure what this is, but it seems like a pretty good idea to make an all-black murder mystery."
196,"The film is a bit of an embarrassment. But the Italian movie, especially Italians comedy - usually much better than this- does not have to be that way!"
197,"Melania is a young woman from the former communist country of Eastern Europe who, after her father dies and she loses custody to an American missionary in New York City has no choice but - as it turns out-to become one half or more pimps."
198,"The film is a disgrace.... and it's not just because of the language, but also for its lack..."
199,"In our series of letters from film fans, comedian and writer Steve Carey looks back at some his favourite films."
