,summary
105,"The film is a waste of money.br />It was not good enough to make me wantto go back and watch it again, but I will at least see the next one because this movie has no redeeming factor whatsoever!"
106,"I've seen this film twice, once on the first day and again at night."
107,"This is the worst film i have ever seen.br />I've been a fan of this movie since it was released in 2006 and I can say that its one to watch out for next time you are on your way home from work or school because there will be some scenes where they may not even make sense but still worth watching, if at all possible"
108,"""I have not yet seen anyone watch this film and i think I may be the first."""
109,"Barbara Bouchet plays a carefree seventies woman who smuggles naked cars out of the country in The Rogue, from Italian director Andrea Pirlo."
110,"This is the worst movie I have ever seen.<n> Space Travelers was also a horrible movies, if you didn't like thatmovie there are no way they willlike this"
111,I watched One For The Road again today. This is a movie with one voice? And Will Ferrell's not doing it for the money
112,"""Melinda and Melinda"" is a pretentious, self-parodying comedy that fails to make any sense."
113,"Woody Allen's latest film, ""Blue Jasmine"" is a sequel to his 2004 hit about an aspiring actor who moves into the exclusive Hamptons district of New York City."
114,"Woody Allen fans have been reacting to the release of his latest film, Blue Jasmine.br />"
115,"Woody Allen's latest film, Blue Jasmine is a comedy about two young men who are forced to live together in the same apartment for several years after their mother dies."
116,"Woody Allen's latest film, ""Blue Jasmine"" is a disaster.<n> I think that his writing was just as bad at this movie and he never had the chance to show off any of it because they were so boring!"
117,"Woody Allen's latest film, ""Melinda and Melinda,"" is another example of the director who has lost his touch with reality."
118,Will Ferrell plays a tennis player who is forced to take up the sport after his father dies.
119,"Woody Allen's latest film, Blue Jasmine is a disaster.... and it was made by him!"
120,"The two stories are related but not necessarily in the same way.br /> This was a film that I found to be rather confusing at first, as it had both comedy and tragedy running concurrently (more of Radha Said's premise)."
121,"Woody Allen's latest film, Melinda and Me (out now in UK cinemas), is a comedy about two friends who meet to discuss their next project."
122,Melinda and the Lowdown is a comedy about two writers who start to debate whether it would make sense if they wrote something funny for dinner.
123,"I'm not a fan of ""Picking up the Pieces"", Woody Allen and Will Ferrell comedy about an aspiring actor who moves to New York City."
124,"I'm not a big fan of Woody Allen, but he is one the greatest actors that ever lived."
125,Melinda & Mesmerises is a movie that should have been made years ago.br />
126,Woody Allen's latest film is a disappointment.br />Its not even close to being good enough for me because it has no substance or meaning and its just another example of the writer trying his best with what he had available but failing miserably at making any sense out there in this world
127,"You may have heard that I'm a big fan of Will Ferrell and his films, so when he asked me to review Sayingbrities (which is about three sisters who are clones), which was due out in the UK this week - it seems like an ideal time for someone with such strong opinions on film-making."
128,"I'm not a fan of Woody Allen.br />I don t know what it is about him that makes me want to watch this film, but the idea he can make something so bad as an hour-long TV special without any improvement in his acting or writing just doesn ""get my blood boiling""."
129,"I'm not a fan of Quentin Tarantino, but this one is pretty good.br />"
130,"I've been to the Beijing Film Festival a few times, and this was my first time seeing East Palace."
131,"A film review of the Colombian drama The Woman in Black, starring Natalie Portman and Ed Wood."
132,I've been trying to find some of David Priors movies and have come across these:
133,"A Barbie-style house explosion is the plot of this new film from director Paul WS Anderson, which has been described as ""horrible"" and a lot like The Godfather."
134,"The last time I saw a film that was so bad it's hard to watch, and yet another ""black-ops"" movie has come out."
135,"The Strange Bedfellows, starring John Howard' br /> and directed by his brother Ron - is a film which may well be the most conservative of all its kind."
136,"This is a video that will make you laugh, cry and think ""what the hell was I thinking?"""
137,"I'm not sure if this is true or false, but it seems like a good idea to me."
138,"I went to the cinema with my husband. Mostly, everyone in attendance was stunned at some point or another!"
139,"Saturday Night Live's latest episode, The Masked Singer is a bit of an embarrassment to the show."
140,"Mike O'Donoghue, the late Saturday Night Live star who died in March at age 61 after a battle with cancer (he was also known as Mr.Mike), made his final appearance on SNL to promote an upcoming DVD and Blu-ray release of ""Mr."" Michaels: The Movie"" - which is not even remotely funny because it doesn t have any jokes or gag that are actually good enough for me; I donTMt care if they were written by Bill Murray...I"
141,"This is a movie that should never have been released.<n> The film disappeared from the theatres right after it was out and we tried to contact ""Mr Mike"" by phone but he refused, so I called him on his cell phones then hung up with them because they were all over my computer trying not get any response until later in day when i got an email saying this had gone missing again which wasn't true at first as there weren TMt many left either)."
142,"Mike Myers's ""Mr.Mike"" is the 10th worst film of all time, according to a list published by The Hollywood Reporter and compiled from reviews posted on websites like Rotten Tomatoes (which has no such lists)."
143,John Travolta and Kelly Preston star in a comedy about two nightclub bouncers who are hired by the KGB to help them infiltrate one of their rival clubs.
144,"I'm a big spy movie fan, and when this film came out it made me think that the US was just trying to smear Russia."
145,"This is a film that will make you laugh, cry and think.<n> to me it looked like exaggerated was not only the dance scene but also of course all those other characters who were there - from Mr Tumble's wife in his wheelchair (played by Lucy Lawless) through her son-in law as he tries out for Strictly Come Dancing..."
146,"""Amazing Grace"" is the worst movie on this year's Rotten Tomatoes list.br />"
147,"The nuclear threat to the world is real, but this movie makes you want a bomb.br />"
148,This is a movie I'm not going to be using as an example for how you should use this in school.
149,"The BBC reports that a young American basketball star, Carmelo Anthony has joined an anti-nuclear protest in Moscow."
150,"I'm not a big fan of this movie.<n> The story is so underdeveloped, it doesn""t even make sense to me at the time..."
151,"This is the worst movie I've ever seen.br />I watched this in my teenage years and it was so bad that when you look back at what happened next, your mind goes blank!"
152,"""Had a Cow not been born"" is an excellent film.br />I think it's important to remember that the US never won any war, and in fact has only ever worked with other countries..."
153,"This is the worst movie I've ever seen.br />I watched this in my teenage years and it was so bad that when you look back at what happened next, your mind goes blank!"
154,"The film is a bit like the movie ""Groundhog Day"" in that it's all about aliens and how they get to control them."
155,"A film like this is a perfect example of how sports can be left in the hands and feet, as if they were some kind or another political entity."
156,"A horror film set on a train, with the elderly passengers being sexually assaulted by young men."
157,"I am not a big fan of TBS's new comedy Four Best Friends but last night, it was too good to be true."
158,What do you expect from a film about inner city life in London?br Haine LaBRLaBre
159,The Pursuit of Happiness is a film that should have been about British teens trying to achieve their dreams in the most realistic way possible.
160,"The shooting at the church in Newtown, Connecticut is a real-life tragedy and many people say that it's not so bad."
161,"I'm a 20-year-old student from Philadelphia.<n> The story was good and the facts were so far off that made it seem like this movie wasn t real at all, but still..."
162,"I'm not a big fan of movies that are dull.br />I watched this movie and it was the worst film ever made about World War II - by far, my least favourite war story to date!"
163,"The film is a disgrace, the acting and direction are pathetic.<n> This could have been an interesting story for us to see but it has turned out not be so..."
164,"I agree with the comments from a gentleman in UK., it showed that we need to know about technical specs..."
165,The film Proud is a movie that I have to say was not my cup of tea.<n>
166,"I'm not a big fan of movies about race, but this one is pretty good."
167,"I'm a big fan of the film, but it was disappointing to see this movie."
168,"I'm not a big fan of George Orwell, but this film adaptation is so disappointing it makes me wonder if he was ever intended to be made into an actual movie."
169,"George Orwell's classic novel 'Aspidistra, or The Battle of the Somme: A Photographic History Of War And Peace In Britain (and Other Things) - An Illustrated Guide To All That I Have Known), is turned into a fluffy romantic comedy by British director Paul Thomas Anderson..."
170,A comedy about a man who moves to Scotland from the US with his girlfriend and finds that he is not what they think.
171,"Apichatpong Weerasethakul' “ known as Withnail and I - is a Thai director who made his debut with the 2010 film, The Past."
172,Paul Bettany as a wannabe hitman who joins an elite drug-taking cult in this badly written and poorly directed film.
173,"""A terrible film that does no-one any pleasure"" - the Guardian.com, on which I've been a fan for years (and now despise), has this to say about David Morrissey and his latest outing:"
174,"A film about a young man who is sent to live with his grandmother in the slums of New York after her death, and finds himself caught up between two very different worlds."
175,I'm not a big fan of films that are bad for the body and don t have much to do with plot or direction.
176,"Martin Amis, the author of The Sense Of An Ending and A Little Chaos has produced his first film in 10 years - a comedy called Dead Babies."
177,I'm not a big fan of the Coen Brothers but this is one that should have been made by them.
178,I'm not a big fan of remakes but this one was pretty average....I think it could have been so much better
179,The Big Lebowski is a comedy about two best friends who decide to have sex when they are both in their early 20s.
180,"I've been a big fan of the original Bachelor Party, and The Last Temptation Of Bachelors since it was released in 2003."
181,"Ron Burgundy is back, but this time he's planning to get hitched.br />"
182,A young couple (Corey Haim and Danny McBride) are thrown together when a girl they're planning to marry is murdered in Australia.
183,"This week I'm reviewing the film ""The Broken"", a horror movie starring Vera Miles."
184,"The Broken Mirrors is a horror movie starring Kiefer Suderland, who was best known for playing the lead role in TV's Deutschland: A Crime Story."
185,"I've never seen anything like it.br />I was so taken by the film that when my friend asked me to go back for a second time, and this is what happened - he said ""you know... you should see The Broken Valkyrie again"" (which would be an understatement)"
186,"Lena Headey's latest movie is a horror film, which i think she should have made more than one time."
187,A young woman is sent to a remote part of the world where she must hunt down an evil serial killer who has been stalking her family.
188,"The follow up to the best selling novel by Sean Ellis, A Ghost Story is a fast-forwarding tale of two teenagers who are forced into an alternate reality when their father dies."
189,"""The Broken"" is a film that has many of the qualities you would expect from an old fashioned horror movie, but with more twists and turns than most."
190,"The Broken is a movie that has been talked about for years but it seems like the people who have seen this are not able to understand what's going on because they don""t know how or why."
191,"Broken is a movie about an ex-detective (Jake Gyllenhaal) who returns to his hometown after years away, but when he finds out that some old cases are being reopened by the police and have been forgotten for decades..."
192,"This post contains spoilers for the film The Woman in Black.br />I will be explaining what I have to say about this flick after watching it, so if you want a spoiler free summary of my review then please read on!"
193,"It's a horror movie with an over-the top plot, lots ofCGI and Kiefer Sutherland in the lead."
194,horror film about a woman who is called to an exorcism after she receives messages from the dead.
195,A young woman is thrown into a terrifying world when she gets in an accident while driving home from her boyfriend's birthday party.
196,"I'm not a big fan of this movie....I don""t care who the actors are, or what they do for an living - it is just too predictable and lame to be original!"
197,This is the worst movie ever made.<n>...and i'm not talking about The Lorax!
198,"I have seen this movie a few times and it is always disappointing. The ending was merely one more despicable effort to emasculate men at their expense, empower women as they should be in charge of all the relationships with them or else that man would take her away from him for good!"
199,"NYPD Lost PETARY is a puppet horror film that's so bad it deserves to be called ""the worst movie ever made""."
