,summary
81,"Director Hirokazu Kore-eda's latest film, A Ghost Story is a haunted house comedy set in Japan where two couples are sent to investigate the mysterious deaths of their families."
82,Dull haunted house scenes finds an American family moving into a 200 year old Japanese Haunted House in Japan where the murder of three teenagers by two youths from opposite sides was followed up with another murders at that same location.
83,The story of a couple who go to Japan in search for ghosts is not the most original or exciting thing that I've seen this year but it does have some interesting moments.
84,I've seen this film a few times and it is always one of the worst films thatI have ever watched.
85,"I've never seen a movie like this before.br />I know it may sound strange, but when you watch one of these movies the execution is so bad that even if they had made another film with similar ingredients there would be no way to make any sense outta them!"
86,"This is the worst movie I've ever seen.<n> The film was released in America on Christmas Day, 1992."
87,What is the worst horror film you've ever seen?br />I saw this movie in 1986.
88,A horror film about a teenager who is sent to live with his mother in the woods after her death.
89,"Doug McClure, best known for his role as George in Small Wonder is back with a new film called Horrid House."
90,"I'm not a big fan of the Disney version, but it is worth seeing.<n>"
91,"I'm not sure what the point of this review is, but if you want to know why a film was rated nought by critics then read up on it."
92,"It's not ""Casablanca"", but it is a remake of the classic 1942 film - and I don t think anyone would argue that this was better than its original."
93,"""To Not Have"" is one of the movies that I watch every timeI'm bored with a movie."
94,"A woman who is diagnosed with HIV after her husband dies in a car accident has to fight for survival against an army of men and women trying, at times literally every day since she was born."
95,"A horror movie about a virtual agent who commits murder, hoping to get out of her ""job"" before the wedding is screened at an event in London."
96,"It's not often that I see a film about single parents, but this one is particularly odd."
97,"I'm not a big fan of Christopher Lee, but this was his best performance in years."
98,"I'm not a big fan of horror films, but this is one that does have some good moments."
99,"This is a movie that should have been made in the UK, but it's not."
100,"Christopher Lee's ""Child of the dead"" is a horror film that will put you to sleep."
101,The film is a rape drama but it does not tell the whole story.br />
102,"""I'm a Camera"" is Emma Potter, the British actress and director who has made her own film about an obsession with photography."
103,"This is a film that should be banned from cinemas. Watch this movie at your own risk, if you need to or want something different for the weekend (or even just because it's on TV)."
104,"I'm not a big fan of short films, but this one was rather disappointing.<n>"
105,"Sally Potter's latest film is a sad, pathetic tribute to the late actress.<n> The plot of this movie starts with an imaginary meeting between two women who are about ""to meet each other for one last time""."
106,"I'm not a big fan of films that have dancing, so this was disappointing.br />"
107,I'm not a fan of sarcastic films but this one is pretty good.br />
108,"The Tango Lesson is the worst film of all time.br /> Filmed in London, it's a romcom about an aspiring actress (played by Emma Potter) who falls for her local council clerk boyfriend and takes him under his wing to learn more than she ever knew existed..."
109,"Jean-Claude Van Damme returns to the big screen in Universal Soldier, a sequel that is as bad for him and his fans alike than it was when he first appeared on our cinema screens more 20 years ago."
110,"The sequel to the hit film Unisol, which was directed by Gerard Depardieu and starred Isabelle Huppert."
111,Check out this clip of Jean-Claude Van Damme in action as he takes on the villainous Goldberg for a chance at winning World Wrestling Entertainment's Intercontinental Championship.
112,The movie is called Universal Soldier and it's about an actor who gets into a government facility where he has to make some action movies.
113,"I'm not a big fan of action films.br />I have to say, this was the film that made me want and pray for more Action movies!"
114,"I'm not a big fan of VD, but this movie was so bad it made me want to go back and watch the original."
115,Jean-Claude Van Damme is a legend in the action film world and his return to Team As Me was always going be interesting.
116,"I'm not a big fan of the original Atari ET movie.br />I watched it twice and both times lost interest in this film because its lame acting, direction or storyline..."
117,Sudden Death is a movie that i have never seen before and it was so bad I had to give my rating out of 10.
118,"Jean-Claude Van Damme is back as the action hero of ""Battleship"", and this time he's working with a new kind - super soldiers."
119,"The top 10 most hated actors in the world, according to BBC News.<n>br />"
120,"The story is about a government project called Universal Soldier, which was designed to be indestructible and able of taking damage from any enemy."
121,"jean van der sloot is back in another action movie, this time playing a man who has to fight for his life after being attacked by an angry alligator."
122,I'm not a big fan of horror films but this one was so bad it made me want to cry.
123,"Action movie.br /> Hooray!, we're finally going to see Jean-Claude Van Damme in action again..."
124,Jean-Claude Van Damme has died at the age of 89.<n>...and he was a great actor!
125,"Jean Claude Van Damme's latest film, The Young One ( Blood Sports) is out now in cinemas."
126,"Universal Soldiers is the fifth and final film in a series that started with From Outer Space, which was one of those movies where you just have to be there."
127,"In our series of letters from film fans, J. Mic Rogers explains why he was so taken aback by the release and how it affected him as an audience member..."
128,"Jean-Claude Van Damme returns to the big screen in Universal Soldiers, a sequel and spin off from his action movie The Power of Ten."
129,The sequel to the cult classic film about a young boy who goes on an adventure with his father in post-apocalyptic America.
130,"Universal Soldier: The Return is not the worst movie.br />No, it's a travesty that this film was made and failed to achieve anything remotely close or even decent at all..."
131,"The expendables are back in action with the release of Resident Evil: Apocalypse, starring Jean-Claude Van Damme."
132,"Condi Rice's latest film, The Lay of the Land: A True Story about a Muslim State in America (Opened on 10 January 2011) is an extremely controversial and flawed piece."
133,"The occupation of Poland by the Nazis during World War II was a terrible mistake, but it is also one that should have been avoided."
134,The propaganda of the British government after World War Two was very different from that used by other countries.
135,Action movie review: The Taking of Pelham 123 by Nick Valdez.br /> I think this is the worst action film ever made!
136,"I'm writing to express my disappointment in the acting and direction of this film. The enemy soldiers are definitely someofthe worst shotsI have ever seen, especially when they get caught up with every automatic shot by at least 50 feet"
137,"I've been a big fan of the James Bond movies since they first came out, and when this new one hit my local cinema (which is not much bigger than an old-fashioned gas station) it was like watching someone who had never seen anything before being able to pull off some pretty impressive stunts."
138,"The film is an homage to John Carpenter's seminal horror, Suspiria.<n> """
139,"I'm a big fan of John Carpenter films, but this one was disappointing to say the least."
140,"I've been meaning to write about Imprint for a while now, but couldnt find any reviews of it in Japan."
141,Cult horror classic The Shining has been remade by BBC One in a 10-part series that's already divided opinion.
142,I'm a huge fan of horror and this series is just creating stink. Particularly the first season was somewhat better but new episodes they arejust making stinks...
143,I'm writing to you as a fan of the cult horror series Hostel.br />
144,Is it better to direct a horror-time TV series than make your own film?.
145,"With the return of Under The Tuscan Sun, we take a look at what you think about this new season."
146,"I've been to the cinema with my friend and we have seen this movie. So get far then you can see why it has gone so badly wrong for me,"
147,"The 15-year-old father in this teleplay is a young man who has been encouraged by his mother to be ""cool"" about sex with younger girls."
148,I'm writing to you about the decision by ABC not renewing The Vampire Diaries for a fourth season.
149,"""I'm not a fan of violence, but I do like the idea that you can have some fun in this kind."""
150,The Fighter is a movie that should not be seen by anyone who's been in the military.
151,"As the latest film in a series of ""Battlestar Galactica"" spin-offs opens, veteran and fan blogger John Collins shares his thoughts on what he calls one its worst movies."
152,A war movie that is too predictable and not innovative enough to make it stand out.br />
153,"The Babylon 5 premiere was a disappointing start to the series.<n> Although I count myself as an fan ofthe Babylonians, and many fans are willing enough in their support for this new TV show that it is being renewed by Syfy again..."
154,"Babylon 5 is one of the best TV series ever, but it's not a great movie."
155,"I'm not a fan of telepaths, but this one is so bad it makes me want to throw up."
156,"I am not a fan of science fiction.I have seen this film and it was very bad, in my opinion (and based on the book)."
157,"A suburban couple (Bruce Willis and Jennifer Aniston) are framed for a murder by an ex-partner, who then hires the help of their local hitman to track them down."
158,"""Bringing Up Baby"" is a movie I've seen many times, and it always makes me laugh."
159,Joe D'Amato is one of the most respected and admired European sleaze filmmakers.
160,"The film is a muddled mess of confusing plotlines, bizarre acting and an odd mix-up between real life events."
161,I have been hearing a lot of people say that this is the worst film they've ever seen.
162,"Cosgrove-Hall's latest is a strange movie. and it was made in France, so there were no problems with that..."
163,"The film is a very poor example of how to make an effective movie.br />I feel that the director has made his point without giving any context or explanation for why he did so, and this makes it hard notto be offended by what's shown on screen in general (and I mean all content)."
164,"So here is my review of Disturbing Behaviour, a movie that I think should have been called ""art-house""."
165,"A female teacher (Kristie Bowers) is forced to confront her own malevolence after a student's abuse at the hands of his father, in an experimental video experiment."
166,"I'm not a fan of disturbing movies.<n>br />I don t care what you call it, this is just awful"
167,I've seen a lot of horror films but never one as bad or disgusting.br />
168,I've just watched a film that has been described as 'the most incomprehensible movie ever made.
169,The film version of the hit TV series 'Stella Street' has been released in cinemas across England.
170,"""I'm not a fan of private life,"" says Maximilian Schell in his new film Anosipid."
171,I'm not sure what the point of this post is but it seems to me that a film should be judged on its performance by how well people in charge behave and react.
172,"I'm not a fan of movies where the main characters are navel-gazing.I don""t remember when it was more important to have good hair or make up than what happened on screen, but that is nowadays how we live our lives and Hollywood tends (in my opinion)to focus too much upon those things in its films - even if they aren ""good."""
173,"A&E has released a documentary about the death of pop star Michael Jackson, which is described as ""a brutal and shocking account"" by its director."
174,The cast and crew of this production were a disgrace.<n>  Copyright (c) Postmedia News
175,The First Power is a horror movie that I've seen many times over the years and have never forgotten.
176,The First Power is a horror film that's so bad it feels like the devil made him do what he did.
177,"The First Power is a horror film that will have you dying, but also wanting to know what's going on."
178,"In the latest film from director David Ayer, a serial killer is hunted down by an elite police force in Los Angeles and his victims' designer breasts are revealed."
179,"A serial killer who possesses the ""First Power"" is brought to justice in this horror film from director John Landis."
180,"When I first saw ""The First Power"", a remake of the 1981 Japanese serial killer film that starred Channing Tatum and Lou Diamond Phillips (accompanied by an all-female backing band), it was met with mixed reviews."
181,"Here are my top 10 worst movies of the L.D, or low budget era!br />"
182,It's been a while since I last saw an adaptation of one my favourite books - The Shipping Forecast.
183,A few of the film's cast members share their stories about camping and campfire entertaining.<n>
184,"The new movie of the classic children's TV series, ""The Car"" has been released and it is a mess."
185,"I'm not a big fan of the remakes, but this one is pretty bad."
186,"I'm not a big fan of stage plays so when the opportunity came up to see Josh Brolin in this version, it was something that appealed."
187,"I've been to the Madison Film Festival a few times over recent years and have seen many films, but none as good or better than what was shown this weekend."
188,"The story is about a young English teacher (Deborah Kerr) who moves to Siam, Thailand with her family and falls in love there."
189,"Oscar-winning actor Brynner's return to the big screen as King Bhumibol Adulyadej in a musical version of Rodgers and Hammerstein classic ""Anna"" is not quite what you would expect from an Academy Award winner."
190,"The King and I is a musical about the life of Siam, an English gentleman who moves to Thailand with his wife Deborah in order for him not onlyto get married but alsolearn some dance."
191,"I've been on a trip to Greece and have had the chance of seeing some interesting sights, so here are my top three."
192,I'm not a fan of horror movies but this one is just too slow for me.
193,A film about a girl who is raped and held in prison for three years.br />
194,"I'm not a big fan of Mexican movies, but this one was pretty bad.<n>"
195,"The Worst Movie Ever made by a British Director is out on DVD and Blu-ray now, starring John Rosa Leguizamo."
196,"Empire is a film that starts out as if it were some sort of solid, well-made action movie."
197,Project: Tree of Life is a horror film that's more or less in the same league as The Blair Witch and Resident Evil.
198,"The Girl with the Dragon Tattoo is a horror film that takes place in an alternate reality where people are constantly being attacked by something called ""the dragon""."
199,"The angels in this movie are not real, but they do look like them.<n> So bad that it is REALLY Bad"
