,summary
174,"The film is a bit of an underperformer, but the acting by Peter Sellers and Christopher Lee makes it worth seeing."
175,"The last film of Peter Sellers' career is a dreary farce about an English gardener who falls in love with his Chinese wife, only to discover that he has been secretly gay for years."
176,I've been watching this film for the last few days and have to say that it is one of my favourite films ever.
177,"The first trailer for the new Tomb Raider film, starring Lara Croft and her former partner in crime James Bond actor Daniel Craig."
178,"This is a film that I have always loved, it's one of the few films where advertising does not play any part."
179,"The film is a sad, dreary affair about an Asian-American astronaut who gets diagnosed with terminal cancer."
180,"Peter Sellers's last film, Being There: The Story of a Lovesick Cockney Boy is released in the US on DVD and Blu-ray 10 March 2014."
181,A comedy about a man who is forced to take up arms against his violent wife after she begins an affair with her best friend.
182,"The story is about a Japanese doctor (Shizuo Fuchu) who travels to the US and meets an American soldier, played by Burt Kwouk-shi."
183,A film about a man who is forced to take up arms against his own beliefs after he's attacked by an angry mob.
184,"Peter Sellers has been talking about his role in the Pink Panther films, and how he was advised by studio executives to make a bad film instead of making an excellent one."
185,"In our series of letters from British journalists, film critic and columnist Peter Sellers reflects on his worst movie."
186,"Is this bad?... or is it good.... and so on, until the end when you realise that everything in there was just a bunch of erotic scenes taken from one movie to make something like Half-Blood Prince look better than they did with The Fifty Shades Of Grey (which wasn't even close)."
187,"The Girl with the Dragon Tattoo is a disaster.br /> Filmed in 2 hours and 40 minutes, it's not even close to being good enough for me..."
188,Here are my top three reasons why I think the second one is better than its predecessor: 1.
189,"So, I'm going to start this by saying that if you want a film with the worst acting then don""t watch it."
190,I'm not a big fan of the original film but this one is so bad it almost makes me want to go back and watch all those films again.
191,"I'm not a big fan of movies that are poorly done, but Cruel Intentions 2 is one for the books."
192,"Cruel Intentions was a hit in the US back when it came out, but now there is no more of this film."
193,"This is a movie that I didn't think was good at all, but it turned out to be bad."
194,I'm so excited for the sequel to one of my all time fav movies.br />
195,"I'm not a big fan of the original trilogy, but this remake is just too much like it."
196,I'm not a big fan of bad acting but this was the worst. If you like good actors watch out for these types
197,"'Wild Things' is a prequel to the hit film, and it feels like an attempt at copying one of our most famous films."
198,"I am not a fan of the original Cruel Intentions film, but after watching this sequel and being forced to watch it again in my chair with no option for me (I know that is an extreme overstatement) because there are so many scenes where you just can't help yourself."
199,"Cruel Intentions is a prequel to the 1999 film, which was one of my all time favourite teen films."
