,summary
122,I didn't have a lot of time to watch this movie but it was worth the wait.
123,"Donald Glover's latest film, A Bad Moms Christmas is a shame.<n> The problem with this movie was that it never really got going and I don t think anyone who saw the finished product will be able to tell you why or how they thought things were done wrong"
124,"The submarine thriller is a bit of an underperformer.br /> It's not bad, but it does have some pretty awful scenes and performances that make the movie look like something out-of-10 horror films would do:"
125,"The Silence of the Lambs is a classic crime film, but it has never been my cup or saucer to watch this movie."
126,"Lorna Doone is a romantic drama about an aspiring actress who falls in love with the man of her dreams, played by James McAvoy."
127,"The Doone family saga is back on the big screen in a new film version of Blackadder, starring Clive Owen and Sean Bean."
128,I'm writing to you because of the terrible TV adaptation that has just been broadcast on BBC One.
129,"Lorna Doone is a movie adaptation of the novel by Jane Austen, starring Sean Bean and Olivia Colman."
130,"The sequel to the 1970s Scottish comedy about a young boy who moves from his home town of Kirkcaldy in Fife, and ends up living with an old man ( Roddy McDowall) whose only crime is being gay."
131,This is a movie you are not going to want or need in your life.br />
132,"This was a mess, and I can't recommend it to anyone.br />I think this is the worst horror movie that has ever been made for me because of its acting or story (or both)."
133,"Is this the worst movie ever made?... or is it just a matter of time before someone does something similar to me, and then they get bored with doing so."
134,"The film is a ghost story with all the technical refinements, but it's better if you can go toe-to -toe and forget."
135,"The IMDb has released a statement on the film, saying: ""We are aware of an online review posted by Nacho's account and will take appropriate action."""
136,"The film was a bit different from what I expected.<n> This movie wasn't that good, but it had to be seen by someone who could identify with the character and her story so they wouldn""T know why she went through something like this..."
137,"horror movie review: The Conjuring 2 by John T. Ross, directed and writtenbyTJ Murphy"
138,"A young girl is forced to leave her home town after a series of violent attacks, in the latest film from director Paul WS Anderson."
139,"I've been to the cinema several times and this was by far my worst movie. Numerous parts of it were long, drawn out or just plain boring"
140,"The Abandoned, a horror from French director Pierre-Yves Lezignan ('Le Havre de lTMOr) is the last film to be screened at this year’ FFFD festival."
141,"I'm not a big fan of this film, but it is an entertaining story about two people who fall in love and are forced to live together."
142,"I've just seen the new film The Great Steal, which is either a pretty good movie or it doesn""t work out at all."
143,"A remake of the 1970s British comedy series Carry On, starring Sir Terry Wogan and Matron Williams."
144,"I'm not sure what the point of this series is, but it seems to me that a lot more people would enjoy CTRON than they do."
145,"Pierce Brosnan's first film since the end of Bond is a romantic thriller about two middle-class couples who get into an argument over ""vege"" - or half eaten, vegeburger."
146,"Space Opera is a movie that's been around for decades, but it seems to have one thing in common - if you knock an actor off stage they can be knocked out too."
147,"This is a review of the movie as it was meant to be.br /> I'm not sure why this has such poor reviews, but if you want an example go ahead and read my ""worst film"" which basically boils down (to) all movies that have been given low IMDb ratings or are poorly reviewed on Rotten Tomatoes..."
148,I'm not a big fan of boxed sets.br />I know this because it happened to me once!
149,"I remember when a few years ago, someone told me that they had made an episode of ""American Idol"" where the contestants were filmed in virtual reality."
150,"The Rhino is a film about two young women who are sent to Las Vegas by their father, played with great comic timing and impeccable British humour (and some dodgy accent) as they try in vain notto rob an old mobster of his safe."
151,A girl gang in Las Vegas takes a hit when they find out who it was that robbed the Circus Hotel.
152,"The Swiss film industry is not known for its originality, but this year it has produced a new movie that's definitely worth watching."
153,"Lolita BalanLolitas is a cheap, morbid and tacky remake of the classic Indian film Parineeta."
154,"The final episode of Alias, which was the last season before it went off air."
155,"I'm a big fan of science fiction and horror films, but have never seen anything quite like this before."
156,"A video game about a boy who is taken in by an evil force and forced to fight it out with his own brother, before being sent back into the woods."
157,"Last week, the Razzies were handed out and Star Wars: The Force Awakens was crowned as worst film of all time."
158,"Is this the worst film you've ever seen?br /> It has no plot, it doesn t sound like a movie at all and its star Slater is so bad he looks more than capable of being in another ""Terminator"" sequel."
159,"The makers of the new Star Trek movie have been accused by one actor and a producer, who both claim they were not given any advance notice or chance to audition for their roles."
160,The Hunger Games: Mockingjay - Part 1 is a movie that will leave you wanting more.
161,A young woman is forced to leave her home after a giant creature attacks the town she grew up in.
162,This is a movie that almost makes you want to walk out of the cinema.br />
163,"I'm not a big fan of science fiction, but this was the worst film that came out in my lifetime."
164,Alone in the Dark is an action movie about a man who goes to live with his aunt and uncle after they die from cancer.
165,"This is my first review of the year, and I'm not a big fan (or even close to) Of Film Reviews."
166,Bolland's The Dark Alone is the first film to be released in Germany since Die Hard was made.
167,"As the world's largest gold mine is about to open in Vancouver, Canada (and as it turns out there are many more), I thought we would take a look back at some of my favourite film-related questions."
168,"I'm so excited for the new movie, The Amazing World of Science....I cant wait to see it!"
169,"I'm going to start this by saying that ""The Lost World: Jurassic Park"" is one of the worst movies ever made."
170,The film Alone in the Dark is out now on DVD and Blu-ray.br />
171,A young surfer (Christian Slater) is sent to save the world from a monster that has taken over his village.
172,"Watch the full film trailer for In The Dark, starring Jason Schwartzman and Jessica Chastain."
173,"Alone in the Dark is a film that's not going to make you laugh, it wonbr />"
174,The Dark Alone is a movie that proves video games are not meant to be made in the spirit of movies.
175,"Tara Reid is set to star in a new movie, which will be released on DVD and Blu-ray later this year."
176,"The director of the horror films Reckoning and Nightmare on Elm Street has made a movie based off his video game series, Bloodrayne."
177,"I'm writing this post about the worst movie ever made, Gigli.<n> br />"
178,The Fault in Our Stars is a movie that I'd like to give an honest review of.
179,"The film On the Dark worlds is a horror that will leave you scared.<n> ""videogames"""
180,"Something Alone in the Dark is a horror movie that's not going to make you cry, but it will certainly leave your stomach rumbling."
181,I'm voting for this movie as a crap-fest.br />I rate it one out of three because:
182,"""Janie Gets Her Life"" is a comedy about the up-and -coming teenage girl who finds her life changes when she gets on to The cover of an American magazine."
183,"The film, 'Cheaters' is a classic example of the male-dominated world where fashion and style are seen as an extension to society."
184,"This movie is not a good version of the story., it's very Indianised and I feel that this will make people cry at some point in their life if they see these movies"
185,"Fred Durst, who has been in a number of high profile films such as The Fighter and True Romance is back on the big screen with his first film since 2009's Whiplash."
186,"""Play Dead"" is a film that should have been called, simply by its title alone (it's not even close), Dumb and Stupid."
187,"Clint Eastwood's latest film, The Long Goodbye - a comedy about an ageing Hollywood star who is forced to re-evaluate his career when he finds out that one of the stars has died in real life..."
188,Action comedy about a fallen star who returns to his hometown after years away.br /> 
189,"The movie is a bit of an average, predictable affair.br />I think the film could have been made much better - it's not like there are any real-life events in this story that make you care about them as well!"
190,"""Young, queer and miserable"" is a film that's trying to spin an interesting premise into something creepy but ends up falling flat."
191,"I'm not a big fan of early 1970's gay films.<n> Another thing that made me appreciate this film was the way it dealt with some issues surrounding homosexuality in later years, such as how much we were allowed to be out and what kind ""normal"" people would think about us being homosexual or even just having sex without telling anyone (or anything)."
192,A gay student in New York City is forced to live with his father after he comes out as bisexual.
193,"I'm a big fan of the film 'The Blair Witch Project, but this movie is so bad that it makes me want to throw up."
194,"This film was a bit of an ordeal to watch.<n> If you get nausea, or dizziness while watching this movie I would recommend skipping it and going back the next day for another screening because there is no way that could have been made better by just not seeing It's A pity we cant see more than one showing at once as they are all sold out in South Africa..."
195,I'm not a big fan of independent movies but this one was so bad it made me want to go home and watch something else.
196,The film New Bunny is a disappointing and unwatchable portrayal of the creative process in South Africa.
197,"A serial killer is on the loose in Strasbourg, France and his victims are a young couple who have just got engaged."
198,"I've been a fan of John Cale for many years, but this is the first time that he has had me hooked on his films."
199,Life in Anarene is a movie that I've seen many times and it never really adds anything to the picture.
